step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,pred_raw_left_dx,pred_raw_left_dy,pred_raw_left_dz,pred_real_left_dx,pred_real_left_dy,pred_real_left_dz,pred_raw_right_dx,pred_raw_right_dy,pred_raw_right_dz,pred_real_right_dx,pred_real_right_dy,pred_real_right_dz,pred_raw_left_gripper,pred_raw_right_gripper
55,0,LEFT_APPROACH_PRE,0.38751116394996643,0.3394030034542084,0.7730257511138916,0.34922096133232117,-0.30630671977996826,0.46025148034095764,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.30131739377975464,-0.16300611197948456,-0.2920067310333252,-0.013387551424308135,-0.00724237216852134,-0.01297387807227017,-0.5181574821472168,0.8955837488174438,-1.5964329242706299,-0.005447385960238864,0.009415265643390146,-0.016783288088589487,0.5788713097572327,0.5099420547485352
56,0,LEFT_APPROACH_PRE,0.38657936453819275,0.3396630883216858,0.7746495008468628,0.34922677278518677,-0.30620765686035156,0.460219144821167,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2991999387741089,-0.16487714648246765,-0.2933506965637207,-0.013289255995379697,-0.007323178662304041,-0.013029456219245665,-0.5180777311325073,0.8974958658218384,-1.5986968278884888,-0.005438604359257847,0.009421607289710188,-0.016782577236585012,0.5788459777832031,0.5099453330039978
57,0,LEFT_APPROACH_PRE,0.3856593072414398,0.33991414308547974,0.7762689590454102,0.3492315113544464,-0.30611684918403625,0.46018972992897034,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2970961630344391,-0.16674314439296722,-0.2946874797344208,-0.013190923084147987,-0.007403313358313715,-0.01308397873380668,-0.5179997682571411,0.8994026184082031,-1.6009504795074463,-0.005429895782877062,0.009427924072697621,-0.016781849703371276,0.5788203477859497,0.5099483728408813
58,0,LEFT_APPROACH_PRE,0.38475072383880615,0.34015515446662903,0.777884304523468,0.3492356836795807,-0.306034117937088,0.4601624011993408,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.29498985409736633,-0.16850145161151886,-0.29607662558555603,-0.013092146384259866,-0.007478378119845922,-0.013140379132647624,-0.5179491639137268,0.9012668132781982,-1.603172779083252,-0.005421607802145237,0.009433966742530648,-0.016781133464118077,0.5787916779518127,0.5099458694458008
59,0,LEFT_APPROACH_PRE,0.3838539719581604,0.3403867185115814,0.7794947624206543,0.3492392599582672,-0.3059580326080322,0.4601379930973053,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2928932309150696,-0.17021706700325012,-0.29747873544692993,-0.012993312823303266,-0.007551159828885647,-0.013196734714102827,-0.5179094076156616,0.9031100273132324,-1.6053755283355713,-0.005413521555038092,0.009439885677958827,-0.016780415452550802,0.578761875629425,0.5099413990974426
60,0,LEFT_APPROACH_PRE,0.38296905159950256,0.3406095802783966,0.7811008095741272,0.3492421805858612,-0.30588871240615845,0.4601150155067444,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2908572554588318,-0.1718357503414154,-0.298859179019928,-0.012897017627400127,-0.0076194375748843595,-0.013251834113094338,-0.5178855657577515,0.904945433139801,-1.6076217889785767,-0.005405518194734912,0.009445521033053128,-0.016779824357261334,0.5787316560745239,0.509935736656189
61,0,LEFT_APPROACH_PRE,0.38209572434425354,0.34082382917404175,0.7827024459838867,0.3492448925971985,-0.3058249354362488,0.46009495854377747,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.28909480571746826,-0.17300260066986084,-0.3001258373260498,-0.012814492843147118,-0.007668559048052846,-0.013303457268674868,-0.5179462432861328,0.9067678451538086,-1.6100119352340698,-0.005398030878103888,0.00945032595729811,-0.01677952925262966,0.5786981582641602,0.5099235773086548
62,0,LEFT_APPROACH_PRE,0.3812328279018402,0.3410313129425049,0.7842996716499329,0.3492472767829895,-0.305766761302948,0.46007585525512695,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.28734391927719116,-0.17416498064994812,-0.30138611793518066,-0.012732119883230504,-0.007717196238826693,-0.01335432534763496,-0.5180076956748962,0.9085836410522461,-1.6123881340026855,-0.005390614029462384,0.009455117681244156,-0.01677921422532019,0.5786644220352173,0.5099114179611206
63,0,LEFT_APPROACH_PRE,0.3803797960281372,0.3412324786186218,0.7858926653862,0.34924933314323425,-0.3057132065296173,0.46005892753601074,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2856047749519348,-0.17532292008399963,-0.3026399314403534,-0.012649919466622073,-0.007765349231604605,-0.013404435415159928,-0.5180701017379761,0.9103929996490479,-1.6147531270980835,-0.005383262241133598,0.009459886303343924,-0.0167788866964108,0.5786305069923401,0.5098991394042969
64,0,LEFT_APPROACH_PRE,0.37953707575798035,0.3414277732372284,0.787481427192688,0.3492506146430969,-0.3056640625,0.4600425958633423,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2838907241821289,-0.17649778723716736,-0.30388110876083374,-0.012568146952855219,-0.007813746409788946,-0.013453142726327796,-0.5181291699409485,0.9121888875961304,-1.6170985698699951,-0.005375962604277651,0.009464615451612821,-0.016778560141755314,0.5785965323448181,0.509887158870697
65,0,LEFT_APPROACH_PRE,0.3787044882774353,0.34161654114723206,0.789065957069397,0.34925198554992676,-0.30561894178390503,0.4600274860858917,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2823014259338379,-0.17768219113349915,-0.30513715744018555,-0.012489082089351938,-0.007860702309744168,-0.01349934027139887,-0.5181488394737244,0.9139994382858276,-1.6197470426559448,-0.005367578418723866,0.009468251756872902,-0.016779192787119503,0.5785849690437317,0.5098721385002136
66,0,LEFT_APPROACH_PRE,0.3778817057609558,0.3417991101741791,0.7906467914581299,0.3492529094219208,-0.30557799339294434,0.46001383662223816,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.28072822093963623,-0.17884781956672668,-0.3064141869544983,-0.012410050777004172,-0.007906260776884309,-0.01354554097258869,-0.5181592702865601,0.9158275127410889,-1.6225463151931763,-0.0053587575552158815,0.009471407508470807,-0.016780231144799512,0.5785777568817139,0.509856641292572
67,0,LEFT_APPROACH_PRE,0.37706896662712097,0.34197530150413513,0.7922235727310181,0.3492538630962372,-0.3055397570133209,0.46000227332115173,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.27914297580718994,-0.1799646019935608,-0.30770963430404663,-0.012330676090481827,-0.007949636592209463,-0.01359256065660272,-0.5181863903999329,0.917625904083252,-1.6252936124801636,-0.005350284079556615,0.009474504457394574,-0.016781186655146097,0.578565776348114,0.5098409056663513
68,0,LEFT_APPROACH_PRE,0.37626615166664124,0.34214556217193604,0.7937961220741272,0.34925469756126404,-0.30550479888916016,0.45999085903167725,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.27756866812705994,-0.1810753494501114,-0.308999240398407,-0.012251577855290508,-0.007992468157272175,-0.013638888987404568,-0.5182137489318848,0.9194148778915405,-1.6280215978622437,-0.005341896333110528,0.009477592933300683,-0.016782114758186743,0.5785534977912903,0.5098251104354858
69,0,LEFT_APPROACH_PRE,0.3754732012748718,0.3423102796077728,0.7953649759292603,0.34925538301467896,-0.30547335743904114,0.4599800705909729,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2760046124458313,-0.1821810007095337,-0.3102835714817047,-0.012172728516979368,-0.008034792762834763,-0.013684545506161883,-0.5182415246963501,0.9211962223052979,-1.6307333707809448,-0.005333585908158204,0.009480674465086361,-0.016783017399959868,0.5785408616065979,0.5098092555999756
70,0,LEFT_APPROACH_PRE,0.37469032406806946,0.342469185590744,0.7969298958778381,0.34925577044487,-0.30544427037239075,0.4599699079990387,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2744649350643158,-0.18308982253074646,-0.3113681375980377,-0.012100157190948944,-0.008071761998179607,-0.013727084694102757,-0.5183010101318359,0.9229683876037598,-1.633406400680542,-0.005325704723213941,0.009483788387732825,-0.016783760812697515,0.5785325765609741,0.5097926259040833
71,0,LEFT_APPROACH_PRE,0.3739166259765625,0.3426227867603302,0.7984911799430847,0.3492559790611267,-0.30541738867759705,0.4599609375,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2729775309562683,-0.183897465467453,-0.31232860684394836,-0.012032210473656067,-0.008105769739820716,-0.013766713770637058,-0.5183662176132202,0.9247620105743408,-1.6360622644424438,-0.005317913723148238,0.00948712400534726,-0.01678434603254817,0.5785273313522339,0.5097752809524536
72,0,LEFT_APPROACH_PRE,0.37315186858177185,0.3427716791629791,0.8000490069389343,0.34925639629364014,-0.30539265275001526,0.4599533677101135,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.271499902009964,-0.18470105528831482,-0.31328505277633667,-0.011964464336965654,-0.008139410631963556,-0.013805853385204249,-0.5184319019317627,0.9265477657318115,-1.6387038230895996,-0.0053101938251125195,0.00949044263273071,-0.016784914065153395,0.5785217881202698,0.5097578763961792
73,0,LEFT_APPROACH_PRE,0.3723960816860199,0.34291571378707886,0.8016034364700317,0.3492562472820282,-0.305370032787323,0.4599449932575226,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2700313329696655,-0.18549993634223938,-0.3142378330230713,-0.011896907084945403,-0.00817266456694795,-0.013844535228324907,-0.5184970498085022,0.9283244609832764,-1.641325831413269,-0.0053025483682692465,0.009493757693759942,-0.016785456373132637,0.578515887260437,0.5097404718399048
74,0,LEFT_APPROACH_PRE,0.37164878845214844,0.3430546522140503,0.803154468536377,0.3492564558982849,-0.3053494393825531,0.4599387049674988,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26857298612594604,-0.1862947940826416,-0.31518635153770447,-0.011829583113849726,-0.008205552546690873,-0.013882718420972759,-0.5185630321502686,0.9300932884216309,-1.6439357995986938,-0.005294971229579805,0.009497046448908258,-0.016785987859676332,0.5785098671913147,0.5097230672836304
75,0,LEFT_APPROACH_PRE,0.37091055512428284,0.3431892693042755,0.8047024011611938,0.3492565155029297,-0.30533039569854736,0.45993176102638245,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26733657717704773,-0.18716394901275635,-0.3160054683685303,-0.011770015772715976,-0.00824025898448244,-0.013912758913266397,-0.5186408758163452,0.9319016933441162,-1.6464855670928955,-0.0052876147225640055,0.009500865326036423,-0.016786145733974883,0.5785049796104431,0.5097031593322754
76,0,LEFT_APPROACH_PRE,0.37018030881881714,0.3433185815811157,0.8062471151351929,0.3492562472820282,-0.3053129017353058,0.4599253237247467,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26614347100257874,-0.18804077804088593,-0.3168007731437683,-0.011711932887280275,-0.008274938942482957,-0.013941162560633949,-0.518720805644989,0.933708667755127,-1.6490117311477661,-0.005280354749504465,0.009504752739392842,-0.01678623034163388,0.578499972820282,0.5096828937530518
77,0,LEFT_APPROACH_PRE,0.36945801973342896,0.3434428870677948,0.8077896237373352,0.3492564558982849,-0.3052971363067627,0.4599202275276184,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26495689153671265,-0.18891283869743347,-0.3175939917564392,-0.011654026152682549,-0.008309257970186952,-0.013969248598885906,-0.518801212310791,0.9355077743530273,-1.6515260934829712,-0.005273157101576894,0.009508612059593394,-0.016786307243769973,0.5784947872161865,0.5096626281738281
78,0,LEFT_APPROACH_PRE,0.36874374747276306,0.34356221556663513,0.8093296885490417,0.34925636649131775,-0.3052823543548584,0.4599156379699707,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2637770473957062,-0.18977944552898407,-0.3183852434158325,-0.011596311554441237,-0.008343188305090692,-0.013997027085711116,-0.5188814401626587,0.9372972249984741,-1.6540240049362183,-0.00526602787591824,0.00951244915084165,-0.016786371304206994,0.5784891843795776,0.5096424221992493
79,0,LEFT_APPROACH_PRE,0.3680374324321747,0.3436766564846039,0.8108672499656677,0.3492564260959625,-0.3052687346935272,0.4599111080169678,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26260367035865784,-0.19064044952392578,-0.319174587726593,-0.011538786475609302,-0.008376727704020181,-0.014024508534811362,-0.5189615488052368,0.9390771389007568,-1.656505823135376,-0.005258966197308978,0.009516263664455274,-0.016786423097376338,0.5784833431243896,0.5096222758293152
80,0,LEFT_APPROACH_PRE,0.36733877658843994,0.34378570318222046,0.8124022483825684,0.34925609827041626,-0.3052560091018677,0.4599064290523529,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2614371180534363,-0.19149544835090637,-0.3199618458747864,-0.011481473411565706,-0.008409861289196867,-0.014051690339456595,-0.5190412402153015,0.9408468008041382,-1.6589692831039429,-0.0052519747395690245,0.009520059773242643,-0.016786459520959626,0.5784770846366882,0.5096022486686707
81,0,LEFT_APPROACH_PRE,0.3666478991508484,0.34389033913612366,0.8139355778694153,0.34925583004951477,-0.3052451014518738,0.45990169048309326,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.26027584075927734,-0.19234612584114075,-0.3207477927207947,-0.011424299565038374,-0.0084426574336421,-0.014078597760658972,-0.5191208124160767,0.9426091909408569,-1.6614190340042114,-0.005245041700306843,0.009523841840528331,-0.016786481887478513,0.5784705281257629,0.5095821619033813
82,0,LEFT_APPROACH_PRE,0.3659649193286896,0.3439902365207672,0.815466046333313,0.3492557108402252,-0.3052346706390381,0.4598982334136963,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.259121835231781,-0.19319109618663788,-0.3215314447879791,-0.011367360259759011,-0.008475058797599633,-0.014105194046948828,-0.5192006826400757,0.944361686706543,-1.6638540029525757,-0.0052381762833017,0.009527593386455957,-0.01678649676041479,0.5784636735916138,0.5095621347427368
83,0,LEFT_APPROACH_PRE,0.36528968811035156,0.3440850079059601,0.8169946074485779,0.3492560386657715,-0.3052250146865845,0.45989590883255005,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2579818367958069,-0.19403359293937683,-0.32231444120407104,-0.011310798026237887,-0.008507090294808771,-0.014131357426858311,-0.519275426864624,0.946150541305542,-1.666260004043579,-0.005231300422228674,0.00953173878477007,-0.016786287607189986,0.5784580111503601,0.5095418691635132
84,0,LEFT_APPROACH_PRE,0.36462220549583435,0.3441748321056366,0.8185206055641174,0.34925562143325806,-0.30521661043167114,0.45989173650741577,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.25686997175216675,-0.19487932324409485,-0.3231000304222107,-0.011254926409712387,-0.008538765457579566,-0.014156839900641833,-0.5193324089050293,0.9480693340301514,-1.6685967445373535,-0.005224267173075754,0.009537181609783311,-0.016785386484866355,0.5784562230110168,0.5095206499099731
85,0,LEFT_APPROACH_PRE,0.3639625608921051,0.3442605435848236,0.8200445771217346,0.3492555022239685,-0.3052082061767578,0.45988959074020386,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2557648718357086,-0.19571995735168457,-0.32388368248939514,-0.01119928258520106,-0.008570070996117889,-0.014182029216522972,-0.5193900465965271,0.9499785900115967,-1.6709221601486206,-0.0052172962753202975,0.00954257747482732,-0.01678448791927973,0.5784542560577393,0.5094993710517883
86,0,LEFT_APPROACH_PRE,0.36331039667129517,0.3443409204483032,0.8215665221214294,0.3492553234100342,-0.30520033836364746,0.4598865807056427,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.254604697227478,-0.19656531512737274,-0.3246481418609619,-0.011142200348926006,-0.008602237691012208,-0.014207493730131367,-0.519440770149231,0.9519391059875488,-1.6732069253921509,-0.0052103050241612036,0.009548524859143256,-0.016783277229716603,0.5784474015235901,0.5094836950302124
87,0,LEFT_APPROACH_PRE,0.3626665472984314,0.3444165289402008,0.8230856657028198,0.3492549657821655,-0.30519312620162964,0.4598846435546875,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2534310221672058,-0.1974087357521057,-0.32540449500083923,-0.011084796709589227,-0.00863444295728477,-0.014232837971552803,-0.5194894075393677,0.9539099931716919,-1.6754690408706665,-0.005203349868098756,0.00955462684149506,-0.016781962223468946,0.5784386396408081,0.5094698071479797
88,0,LEFT_APPROACH_PRE,0.3620302379131317,0.34448742866516113,0.8246030807495117,0.3492548167705536,-0.3051871061325073,0.45988190174102783,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2521904706954956,-0.19820211827754974,-0.32622772455215454,-0.011024657048493756,-0.008664523977725422,-0.014261239819963698,-0.5195088982582092,0.9559669494628906,-1.677692174911499,-0.005196119645761686,0.009561566054897698,-0.01678025015322351,0.5784298777580261,0.5094568133354187
89,0,LEFT_APPROACH_PRE,0.3614021837711334,0.34455356001853943,0.8261176943778992,0.349254846572876,-0.30518168210983276,0.45988062024116516,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.25092655420303345,-0.19897067546844482,-0.32707786560058594,-0.010963519492230876,-0.008693455683911302,-0.014290733662599127,-0.5195164680480957,0.9580538272857666,-1.6798913478851318,-0.005188812638023079,0.009568824306194173,-0.016778373723477482,0.5784210562705994,0.5094441175460815
90,0,LEFT_APPROACH_PRE,0.36078232526779175,0.34461525082588196,0.827629804611206,0.3492546081542969,-0.30517685413360596,0.45987799763679504,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24966926872730255,-0.1997334063053131,-0.3279262185096741,-0.010902593816058521,-0.008721987337668997,-0.014319929642410403,-0.5195234417915344,0.9601287841796875,-1.6820707321166992,-0.00518157704526698,0.009576047716826297,-0.01677648859115126,0.5784118175506592,0.5094315409660339
91,0,LEFT_APPROACH_PRE,0.36017081141471863,0.3446725606918335,0.8291397094726562,0.349254846572876,-0.3051720857620239,0.45987647771835327,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24841970205307007,-0.2004905790090561,-0.3287724256515503,-0.010841921337688866,-0.008750123555415547,-0.014348800628356672,-0.5195308923721313,0.9621926546096802,-1.6842361688613892,-0.005174408668248988,0.009583218410372447,-0.0167746063987519,0.5784022808074951,0.5094189047813416
92,0,LEFT_APPROACH_PRE,0.3595675230026245,0.3447255492210388,0.8306466937065125,0.3492547869682312,-0.3051678538322449,0.45987552404403687,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2471778243780136,-0.20124243199825287,-0.32961612939834595,-0.010781509481904358,-0.00877787962658211,-0.014377339202816393,-0.5195384621620178,0.9642448425292969,-1.6863858699798584,-0.005167308346726093,0.009590339861181282,-0.016772725055783044,0.578392505645752,0.509406328201294
93,0,LEFT_APPROACH_PRE,0.3589721918106079,0.3447739779949188,0.8321512341499329,0.3492545485496521,-0.3051641285419464,0.4598730802536011,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24594251811504364,-0.2019883096218109,-0.3304581046104431,-0.01072132182466333,-0.008805235015371312,-0.014405592478481291,-0.5195454955101013,0.966284990310669,-1.6885151863098145,-0.00516027998340102,0.009597429170019713,-0.016770833724635323,0.5783823132514954,0.5093938112258911
94,0,LEFT_APPROACH_PRE,0.358385294675827,0.3448183238506317,0.8336532115936279,0.34925442934036255,-0.3051605820655823,0.45987215638160706,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24471507966518402,-0.20272907614707947,-0.3312976360321045,-0.010661406103774543,-0.00883221832019594,-0.014433514451955011,-0.5195529460906982,0.9683141708374023,-1.6906319856643677,-0.005153313723981827,0.009604462342575884,-0.016768949304361985,0.5783718228340149,0.5093813538551331
95,0,LEFT_APPROACH_PRE,0.35780656337738037,0.344858318567276,0.8351528644561768,0.3492544889450073,-0.3051570653915405,0.45987120270729065,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24349486827850342,-0.2034640610218048,-0.3321351408958435,-0.010601746636832695,-0.008858808565061965,-0.014461136852128588,-0.5195604562759399,0.9703314304351807,-1.6927318572998047,-0.0051464164702015895,0.009611450592178435,-0.01676706339909737,0.5783610939979553,0.5093688368797302
96,0,LEFT_APPROACH_PRE,0.35723602771759033,0.3448936939239502,0.8366495370864868,0.34925422072410583,-0.3051539361476898,0.4598700702190399,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24228234589099884,-0.2041931450366974,-0.3329702913761139,-0.010542368777694242,-0.008885003275569018,-0.014488449791065483,-0.5195677876472473,0.9723362922668457,-1.6948133707046509,-0.005139589197361191,0.009618396718870164,-0.01676517424427184,0.5783500075340271,0.5093563795089722
97,0,LEFT_APPROACH_PRE,0.3566737174987793,0.3449253737926483,0.8381441235542297,0.34925389289855957,-0.3051510453224182,0.4598683714866638,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.24107615649700165,-0.2049170285463333,-0.33380383253097534,-0.010483214476813017,-0.008910832126316671,-0.014515484320192035,-0.5195748209953308,0.9743305444717407,-1.6968780755996704,-0.005132824862033007,0.00962530869552597,-0.016763279555371262,0.5783385038375854,0.5093440413475037
98,0,LEFT_APPROACH_PRE,0.35611939430236816,0.34495213627815247,0.8396362066268921,0.34925374388694763,-0.3051481246948242,0.45986729860305786,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23987796902656555,-0.20563489198684692,-0.3346349596977234,-0.010424361928753456,-0.008936262667013074,-0.01454221055838843,-0.5195820927619934,0.9763121604919434,-1.698926568031311,-0.00512612919513792,0.00963216850461867,-0.016761388050319306,0.5783267617225647,0.5093317031860352
99,0,LEFT_APPROACH_PRE,0.3555733859539032,0.3449752926826477,0.8411258459091187,0.34925347566604614,-0.305144727230072,0.4598666727542877,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23870792984962463,-0.2063484787940979,-0.33546584844589233,-0.01036640178721429,-0.008961123498107577,-0.014568321098798742,-0.5195901989936829,0.9782848358154297,-1.7009552717208862,-0.005119510317209721,0.00963901805658925,-0.01675947329174547,0.5783146619796753,0.5093196630477905
100,0,LEFT_APPROACH_PRE,0.35503527522087097,0.34499403834342957,0.8426129221916199,0.34925344586372375,-0.30514204502105713,0.45986634492874146,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2375473976135254,-0.20705686509609222,-0.33629468083381653,-0.010308790052304504,-0.00898559939030213,-0.014594103304229064,-0.5195986032485962,0.9802470207214355,-1.7029684782028198,-0.005112955646786714,0.009645829508601664,-0.0167575552406961,0.578302264213562,0.5093076229095459
101,0,LEFT_APPROACH_PRE,0.3545050621032715,0.3450090289115906,0.8440977931022644,0.3492531478404999,-0.3051397502422333,0.4598660469055176,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23639284074306488,-0.20775674283504486,-0.33712056279182434,-0.010251465812970989,-0.009009626264031224,-0.014619647166329488,-0.5196065902709961,0.9821981191635132,-1.7049672603607178,-0.00510645668198652,0.00965259533375298,-0.01675564094500134,0.5782894492149353,0.5092957019805908
102,0,LEFT_APPROACH_PRE,0.3539826273918152,0.3450199365615845,0.8455802798271179,0.3492525815963745,-0.3051379919052124,0.4598649740219116,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2352616786956787,-0.20834462344646454,-0.33791548013687134,-0.010196476049275656,-0.00902986399971757,-0.01464559429736986,-0.5196058750152588,0.9841217994689941,-1.7069810628890991,-0.005099895044316956,0.009659086106308598,-0.01675389883364071,0.5782718658447266,0.5092858672142029
103,0,LEFT_APPROACH_PRE,0.3534682095050812,0.3450268507003784,0.8470601439476013,0.34925246238708496,-0.3051356375217438,0.4598636329174042,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23413650691509247,-0.20892664790153503,-0.33870837092399597,-0.010141729903023698,-0.009049753327574387,-0.014671308029080817,-0.5196051001548767,0.9860324859619141,-1.7089771032333374,-0.005093401381083102,0.009665531043275463,-0.016752157234895423,0.5782540440559387,0.5092760920524597
104,0,LEFT_APPROACH_PRE,0.35296130180358887,0.34503063559532166,0.8485377430915833,0.3492521345615387,-0.30513447523117065,0.4598618447780609,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23301567137241364,-0.20950469374656677,-0.33949965238571167,-0.010087151370640991,-0.009069370940737478,-0.01469679856176447,-0.5196040272712708,0.987934947013855,-1.7109596729278564,-0.005086958384201858,0.009671949596215179,-0.016750410305591667,0.5782359838485718,0.5092663764953613
105,0,LEFT_APPROACH_PRE,0.3524620234966278,0.34503069519996643,0.8500126600265503,0.34925249218940735,-0.30513298511505127,0.4598614275455475,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23189902305603027,-0.21006406843662262,-0.3402954339981079,-0.01003278533548464,-0.009088126709416878,-0.014722403721052752,-0.5195802450180054,0.9897819757461548,-1.7128628492355347,-0.005080554605896297,0.009678276693402774,-0.01674869920747407,0.5782171487808228,0.5092589259147644
106,0,LEFT_APPROACH_PRE,0.35197022557258606,0.3450274169445038,0.8514856696128845,0.3492525517940521,-0.30513182282447815,0.4598614573478699,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.23078608512878418,-0.21061211824417114,-0.3410932421684265,-0.009978585347408614,-0.009106315902560709,-0.014747977662962881,-0.519544243812561,0.9915966987609863,-1.7147176265716553,-0.005074192811218046,0.00968455122042658,-0.016747000775467744,0.5781977772712708,0.509252667427063
107,0,LEFT_APPROACH_PRE,0.3514862656593323,0.345020592212677,0.8529558181762695,0.34925273060798645,-0.30513104796409607,0.45986148715019226,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22975040972232819,-0.211001455783844,-0.34173673391342163,-0.0099308683909613,-0.009120452451959008,-0.014771431889730955,-0.5194918513298035,0.9935004711151123,-1.7165191173553467,-0.005067698993630091,0.00969170416196715,-0.01674482897335381,0.5781676769256592,0.5092484951019287
108,0,LEFT_APPROACH_PRE,0.3510092794895172,0.34501057863235474,0.8544236421585083,0.34925273060798645,-0.3051304221153259,0.4598614275455475,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22870707511901855,-0.2113935351371765,-0.34237954020500183,-0.009882838859831614,-0.009134690051384156,-0.014794827938700248,-0.5194383859634399,0.9954495429992676,-1.7183043956756592,-0.005061188747859434,0.009699240876750134,-0.01674243395905507,0.5781355500221252,0.5092431306838989
109,0,LEFT_APPROACH_PRE,0.35053905844688416,0.3449977934360504,0.8558895587921143,0.34925293922424316,-0.3051294982433319,0.45986151695251465,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.22766783833503723,-0.21178224682807922,-0.34302181005477905,-0.00983493809727416,-0.00914870235026627,-0.014818071329596769,-0.5193848013877869,0.9973886013031006,-1.7200769186019897,-0.005054729678830318,0.009706733333095163,-0.016740042887463915,0.5781031847000122,0.5092377662658691
110,0,LEFT_APPROACH_PRE,0.3500756621360779,0.3449823260307312,0.8573529720306396,0.34925323724746704,-0.3051288425922394,0.459861159324646,0.5500000715255737,0.2000000923871994,0.06999992579221725,0.0,0.0,-0.2266281098127365,-0.21216562390327454,-0.3436645567417145,-0.009787020400081474,-0.009162452491234005,-0.014841283503601326,-0.5193353891372681,0.9993081092834473,-1.7218247652053833,-0.005048396390226153,0.00971415304474241,-0.016737649910022415,0.5780705809593201,0.509232759475708
