step,phase,phase_name,left_tcp_x,left_tcp_y,left_tcp_z,right_ee_x,right_ee_y,right_ee_z,obj_x,obj_y,obj_z,left_grasped,right_grasped,action_left_dx,action_left_dy,action_left_dz,action_right_dx,action_right_dy,action_right_dz,action_left_gripper,action_right_gripper
170,3,LEFT_CLOSE,0.5361517071723938,0.21850688755512238,0.29837316274642944,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320925712585449,0.20833230018615723,0.07000000774860382,0.0,0.0,-0.0026691853680999933,-0.006690454227452842,-0.01865779385943256,0.0,0.0,0.0,0.1,0.0
171,3,LEFT_CLOSE,0.5361517667770386,0.2185067981481552,0.2983708083629608,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320924520492554,0.2083325833082199,0.06999993324279785,0.0,0.0,-0.002669419261951742,-0.006690883446117343,-0.0186576064787098,0.0,0.0,0.0,0.1,0.0
172,3,LEFT_CLOSE,0.536151647567749,0.2185070514678955,0.2983682155609131,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320925712585449,0.20833231508731842,0.06999999284744263,0.0,0.0,-0.002669547139533191,-0.006691567088667619,-0.018657343003966844,0.0,0.0,0.0,0.1,0.0
173,3,LEFT_CLOSE,0.5361513495445251,0.21850718557834625,0.2983658015727997,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320924520492554,0.20833256840705872,0.06999991089105606,0.0,0.0,-0.0026695483740812125,-0.0066921497399349515,-0.01865713384570977,0.0,0.0,0.0,0.1,0.0
174,3,LEFT_CLOSE,0.5361511707305908,0.2185073345899582,0.29836347699165344,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320925712585449,0.20833232998847961,0.06999995559453964,0.0,0.0,-0.002669618862008519,-0.006692719314088305,-0.01865691944867742,0.0,0.0,0.0,0.2,0.0
175,3,LEFT_CLOSE,0.5361529588699341,0.21851687133312225,0.29836705327033997,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320923924446106,0.2083325833082199,0.06999995559453964,0.0,0.0,-0.0026702007706486887,-0.0066975017531440365,-0.018655119890021072,0.0,0.0,0.0,0.2,0.0
176,3,LEFT_CLOSE,0.5361528396606445,0.21851639449596405,0.2983647584915161,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.532092809677124,0.2083325833082199,0.06999992579221725,0.0,0.0,-0.002670325735698694,-0.006697698238628022,-0.018655031459891575,0.0,0.0,0.0,0.2,0.0
177,3,LEFT_CLOSE,0.5360969305038452,0.2185439169406891,0.2984243929386139,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5320248007774353,0.2087715119123459,0.0701683834195137,0.0,0.0,-0.002628589884046077,-0.006703137009869811,-0.018659005049798453,0.0,0.0,0.0,0.2,0.0
178,3,LEFT_CLOSE,0.5360831618309021,0.2185385674238205,0.29843249917030334,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5315824151039124,0.209972083568573,0.07074395567178726,0.0,0.0,-0.0026192107243292336,-0.006698753683387078,-0.01866189792788683,0.0,0.0,0.0,0.2,0.0
179,3,LEFT_CLOSE,0.5360864400863647,0.21853765845298767,0.29842692613601685,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5315015316009521,0.2099759429693222,0.07097519934177399,0.0,0.0,-0.002621799091919581,-0.006699272845687356,-0.01866134809869442,0.0,0.0,0.0,0.2,0.0
180,3,LEFT_CLOSE,0.5360954999923706,0.2185370922088623,0.29841846227645874,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5316691398620605,0.2093058079481125,0.0706014484167099,0.0,0.0,-0.0026283416728939187,-0.00670041811612278,-0.01866001653588932,0.0,0.0,0.0,0.2,0.0
181,3,LEFT_CLOSE,0.5360881090164185,0.218537375330925,0.29842033982276917,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5316725969314575,0.20948541164398193,0.07068128138780594,0.0,0.0,-0.002623413181485384,-0.006700411261952385,-0.01866071253194557,0.0,0.0,0.0,0.2,0.0
182,3,LEFT_CLOSE,0.5361087918281555,0.21854372322559357,0.2984100580215454,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317577719688416,0.209275022149086,0.07056565582752228,0.0,0.0,-0.0026374042353735755,-0.006705623753782244,-0.018656867608790734,0.0,0.0,0.0,0.2,0.0
183,3,LEFT_CLOSE,0.5360954999923706,0.2185397446155548,0.29841378331184387,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5316987633705139,0.20935626327991486,0.07061441987752914,0.0,0.0,-0.0026286417032983485,-0.006702924789457301,-0.018659073987273848,0.0,0.0,0.0,0.2,0.0
184,3,LEFT_CLOSE,0.5360971689224243,0.21854278445243835,0.2984136641025543,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317140817642212,0.20936301350593567,0.07061407715082169,0.0,0.0,-0.0026296403548624254,-0.006704672893166647,-0.018658305201698127,0.0,0.0,0.0,0.2,0.0
185,3,LEFT_CLOSE,0.5360909104347229,0.2185438871383667,0.29841819405555725,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5316786170005798,0.20937687158584595,0.07062647491693497,0.0,0.0,-0.002625205362022533,-0.006704566294061036,-0.018658968021188868,0.0,0.0,0.0,0.2,0.0
186,3,LEFT_CLOSE,0.5360980033874512,0.218551903963089,0.29841944575309753,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317293405532837,0.20937657356262207,0.07061577588319778,0.0,0.0,-0.0026294491846950703,-0.006708775530733298,-0.018656857395160115,0.0,0.0,0.0,0.2,0.0
187,3,LEFT_CLOSE,0.5360970497131348,0.21855801343917847,0.2984245717525482,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317183136940002,0.20937982201576233,0.07061854749917984,0.0,0.0,-0.0026282445883198803,-0.006711308993415428,-0.018656115940325534,0.0,0.0,0.0,0.2,0.0
188,3,LEFT_CLOSE,0.5360915064811707,0.2185584455728531,0.29842743277549744,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317208170890808,0.20938646793365479,0.07062327861785889,0.0,0.0,-0.0026244267155703977,-0.006711133221890772,-0.018656716626797826,0.0,0.0,0.0,0.2,0.0
189,3,LEFT_CLOSE,0.536095380783081,0.21856211125850677,0.2984270751476288,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5316988825798035,0.2093994915485382,0.07063449919223785,0.0,0.0,-0.0026268482534449545,-0.006713229410898965,-0.01865562164951933,0.0,0.0,0.0,0.2,0.0
190,3,LEFT_CLOSE,0.5361016988754272,0.2185669243335724,0.2984262704849243,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317606329917908,0.20939940214157104,0.07061990350484848,0.0,0.0,-0.002630848176662313,-0.006716014330764298,-0.018654055574601498,0.0,0.0,0.0,0.2,0.0
191,3,LEFT_CLOSE,0.5360990166664124,0.21856805682182312,0.29842859506607056,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317249298095703,0.20940163731575012,0.07062926888465881,0.0,0.0,-0.002628898645397682,-0.0067162736198866846,-0.018654237067621943,0.0,0.0,0.0,0.2,0.0
192,3,LEFT_CLOSE,0.536098062992096,0.21856996417045593,0.29843008518218994,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317508578300476,0.20940664410591125,0.07062467932701111,0.0,0.0,-0.0026281086020214766,-0.006717105340563954,-0.018654048917587512,0.0,0.0,0.0,0.2,0.0
193,3,LEFT_CLOSE,0.5361010432243347,0.21857403218746185,0.29843077063560486,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317604541778564,0.20941270887851715,0.070625901222229,0.0,0.0,-0.002629857187052396,-0.006719246007235792,-0.018653031503483682,0.0,0.0,0.0,0.2,0.0
194,3,LEFT_CLOSE,0.5360941886901855,0.21857301890850067,0.29843416810035706,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.531754195690155,0.20940931141376495,0.07062597572803497,0.0,0.0,-0.0026251940144720602,-0.006718156349920059,-0.01865408083086403,0.0,0.0,0.0,0.2,0.0
195,3,LEFT_CLOSE,0.5360997915267944,0.2185782492160797,0.29843422770500183,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317684412002563,0.20941928029060364,0.0706276074051857,0.0,0.0,-0.002628649946866816,-0.006721025742488377,-0.01865256047907755,0.0,0.0,0.0,0.2,0.0
196,3,LEFT_CLOSE,0.5360921621322632,0.2185753434896469,0.2984369695186615,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317501425743103,0.20941251516342163,0.07063006609678268,0.0,0.0,-0.002623595323218355,-0.00671899200339231,-0.018654004772121643,0.0,0.0,0.0,0.2,0.0
197,3,LEFT_CLOSE,0.5360881686210632,0.21857567131519318,0.29843953251838684,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317489504814148,0.20941483974456787,0.07062947750091553,0.0,0.0,-0.002620805728408503,-0.006718771364209705,-0.018654476371354325,0.0,0.0,0.0,0.2,0.0
198,3,LEFT_CLOSE,0.5360974669456482,0.2185828536748886,0.29843923449516296,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317723155021667,0.20942501723766327,0.07063046097755432,0.0,0.0,-0.002626615760093729,-0.006722742703157295,-0.01865222829036715,0.0,0.0,0.0,0.2,0.0
199,3,LEFT_CLOSE,0.5360945463180542,0.2185843288898468,0.29844215512275696,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317510962486267,0.20942313969135284,0.07063393294811249,0.0,0.0,-0.002624456131261198,-0.006723084918668703,-0.018652408938028754,0.0,0.0,0.0,0.2,0.0
200,3,LEFT_CLOSE,0.5360881686210632,0.21858137845993042,0.2984439730644226,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317651629447937,0.20941945910453796,0.07063049077987671,0.0,0.0,-0.0026202850120867673,-0.006721179202916002,-0.018653682118491326,0.0,0.0,0.0,0.2,0.0
201,3,LEFT_CLOSE,0.5360925197601318,0.2185836136341095,0.2984423339366913,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317428708076477,0.209432914853096,0.07064204663038254,0.0,0.0,-0.0026231563184225637,-0.00672269069827927,-0.01865273386676573,0.0,0.0,0.0,0.2,0.0
202,3,LEFT_CLOSE,0.5360991954803467,0.218586727976799,0.29843997955322266,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5318037867546082,0.20942915976047516,0.07062582671642303,0.0,0.0,-0.0026275577735247017,-0.006724793172118781,-0.01865135643697301,0.0,0.0,0.0,0.2,0.0
203,3,LEFT_CLOSE,0.5360980033874512,0.21858713030815125,0.2984408140182495,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5317692756652832,0.20942866802215576,0.07063326984643936,0.0,0.0,-0.0026267107913420336,-0.006724890122166428,-0.018651440782508886,0.0,0.0,0.0,0.2,0.0
204,3,LEFT_CLOSE,0.5360918641090393,0.2185848504304886,0.2984428107738495,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.531783401966095,0.20942969620227814,0.07062994688749313,0.0,0.0,-0.002622659734112423,-0.006723331056563831,-0.018652572890164767,0.0,0.0,0.0,0.3,0.0
205,3,LEFT_CLOSE,0.5360645055770874,0.21868526935577393,0.2985461354255676,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5322685837745667,0.21093018352985382,0.071242555975914,0.0,0.0,-0.002593948412960799,-0.006761113283892554,-0.018642928385671328,0.0,0.0,0.0,0.3,0.0
206,3,LEFT_CLOSE,0.5360788106918335,0.21869656443595886,0.29854917526245117,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533043384552002,0.212413489818573,0.07178305834531784,0.0,0.0,-0.002602567428022894,-0.006766609156114639,-0.018639732919518454,0.0,0.0,0.0,0.3,0.0
207,3,LEFT_CLOSE,0.5360647439956665,0.21889172494411469,0.2986895740032196,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331895351409912,0.2136204093694687,0.07282500714063644,0.0,0.0,-0.0025769478396330454,-0.006850338326218889,-0.018612689344856836,0.0,0.0,0.0,0.3,0.0
208,3,LEFT_CLOSE,0.5360271334648132,0.21914458274841309,0.29891401529312134,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533049464225769,0.21395546197891235,0.07292672991752625,0.0,0.0,-0.002528667146045475,-0.0069487589298124364,-0.018582803658217514,0.0,0.0,0.0,0.3,0.0
209,3,LEFT_CLOSE,0.5360195636749268,0.2192964106798172,0.2990396022796631,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5329986214637756,0.21403667330741882,0.07297717034816742,0.0,0.0,-0.0025101981810167944,-0.00700835574218139,-0.018562916120131914,0.0,0.0,0.0,0.3,0.0
210,3,LEFT_CLOSE,0.5360327959060669,0.21953552961349487,0.29919278621673584,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330836176872253,0.2144676297903061,0.0731879323720932,0.0,0.0,-0.0025004283520385,-0.0071093791767497805,-0.018525781650918775,0.0,0.0,0.0,0.3,0.0
211,3,LEFT_CLOSE,0.5360187888145447,0.21964529156684875,0.2992789149284363,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330679416656494,0.21453338861465454,0.07322076708078384,0.0,0.0,-0.002482313055294842,-0.007152449483622471,-0.0185116338630533,0.0,0.0,0.0,0.3,0.0
212,3,LEFT_CLOSE,0.5360413193702698,0.21983091533184052,0.2993777096271515,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331792831420898,0.21489213407039642,0.07339604198932648,0.0,0.0,-0.002483922095130109,-0.007233015191266538,-0.018480087182376388,0.0,0.0,0.0,0.3,0.0
213,3,LEFT_CLOSE,0.535997748374939,0.21987943351268768,0.29943928122520447,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331192016601562,0.2148670107126236,0.07337636500597,0.0,0.0,-0.0024511880392871694,-0.007247788191245902,-0.018478669961090054,0.0,0.0,0.0,0.3,0.0
214,3,LEFT_CLOSE,0.5360020399093628,0.21993932127952576,0.2994707226753235,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331516861915588,0.21495628356933594,0.07342686504125595,0.0,0.0,-0.0024499366309612904,-0.007273666090993087,-0.01846866514128759,0.0,0.0,0.0,0.3,0.0
215,3,LEFT_CLOSE,0.5359899401664734,0.21997284889221191,0.2994961142539978,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331430435180664,0.21499672532081604,0.07344293594360352,0.0,0.0,-0.002439741793674804,-0.007286875089905272,-0.018464807375229087,0.0,0.0,0.0,0.3,0.0
216,3,LEFT_CLOSE,0.5359895825386047,0.22000566124916077,0.29951760172843933,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533096194267273,0.21504302322864532,0.0734647735953331,0.0,0.0,-0.002437095374703219,-0.007300159281507196,-0.018459909008422128,0.0,0.0,0.0,0.3,0.0
217,3,LEFT_CLOSE,0.5359565019607544,0.22003112733364105,0.2995563745498657,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331118702888489,0.21510052680969238,0.07347951084375381,0.0,0.0,-0.0024133075992887297,-0.007306700592023138,-0.01846044617255347,0.0,0.0,0.0,0.3,0.0
218,3,LEFT_CLOSE,0.5359296798706055,0.22004924714565277,0.29958727955818176,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330994725227356,0.21513155102729797,0.07349412888288498,0.0,0.0,-0.002394168043668075,-0.007310729263005105,-0.01846134331574275,0.0,0.0,0.0,0.3,0.0
219,3,LEFT_CLOSE,0.5359447598457336,0.2200908213853836,0.29960501194000244,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330584049224854,0.2151951789855957,0.07352129369974136,0.0,0.0,-0.0024010762763990827,-0.007329035670519221,-0.018453185872774665,0.0,0.0,0.0,0.3,0.0
220,3,LEFT_CLOSE,0.535916268825531,0.22010326385498047,0.29962918162345886,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331470966339111,0.21523185074329376,0.07354223728179932,0.0,0.0,-0.002381576584489995,-0.007331431992650035,-0.0184547608467126,0.0,0.0,0.0,0.3,0.0
221,3,LEFT_CLOSE,0.5359073281288147,0.22018785774707794,0.2996812164783478,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330469608306885,0.2154269516468048,0.07362361997365952,0.0,0.0,-0.002370248700744582,-0.0073662237287948585,-0.01844236072399513,0.0,0.0,0.0,0.3,0.0
222,3,LEFT_CLOSE,0.5359090566635132,0.22026914358139038,0.29972442984580994,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533035159111023,0.21554520726203918,0.07367610186338425,0.0,0.0,-0.002366173543953584,-0.007400625439398282,-0.018429106485818164,0.0,0.0,0.0,0.3,0.0
223,3,LEFT_CLOSE,0.5358810424804688,0.2202688455581665,0.2997385859489441,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330641269683838,0.21547074615955353,0.07364603132009506,0.0,0.0,-0.00234810359971333,-0.007398231290105136,-0.0184323786653574,0.0,0.0,0.0,0.3,0.0
224,3,LEFT_CLOSE,0.5359260439872742,0.2203054279088974,0.29972389340400696,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330996513366699,0.2155439406633377,0.07366959750652313,0.0,0.0,-0.0023756036981452343,-0.007419679953807988,-0.01842022954396656,0.0,0.0,0.0,0.3,0.0
225,3,LEFT_CLOSE,0.5359314680099487,0.22031235694885254,0.29971587657928467,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331578850746155,0.21558420360088348,0.07366606593132019,0.0,0.0,-0.0023792722091725495,-0.007424932590714435,-0.01841763936496765,0.0,0.0,0.0,0.3,0.0
226,3,LEFT_CLOSE,0.5358821153640747,0.22029688954353333,0.29973679780960083,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533114492893219,0.21551600098609924,0.07366862893104553,0.0,0.0,-0.0023481236412712077,-0.0074135770515007995,-0.018426209340685458,0.0,0.0,0.0,0.3,0.0
227,3,LEFT_CLOSE,0.5358544588088989,0.22031690180301666,0.2997734844684601,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5330663919448853,0.21553464233875275,0.07367367297410965,0.0,0.0,-0.002328246295922131,-0.007417247905480098,-0.01842725434496892,0.0,0.0,0.0,0.3,0.0
228,3,LEFT_CLOSE,0.5359054207801819,0.2203769087791443,0.29977947473526,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533114492893219,0.21562209725379944,0.07372390478849411,0.0,0.0,-0.0023573227750573905,-0.007446601631375794,-0.018411712399388252,0.0,0.0,0.0,0.3,0.0
229,3,LEFT_CLOSE,0.535854697227478,0.22037827968597412,0.2998160719871521,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331164002418518,0.21562008559703827,0.07371747493743896,0.0,0.0,-0.0023239310731999856,-0.007440946216965394,-0.01841824268933505,0.0,0.0,0.0,0.3,0.0
230,3,LEFT_CLOSE,0.5358432531356812,0.22039689123630524,0.29983898997306824,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331059694290161,0.21565139293670654,0.07373160123825073,0.0,0.0,-0.0023149523587574546,-0.007446301325584304,-0.01841720913019355,0.0,0.0,0.0,0.3,0.0
231,3,LEFT_CLOSE,0.5358980298042297,0.2204505205154419,0.2998354732990265,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.533170223236084,0.21575284004211426,0.07377275079488754,0.0,0.0,-0.002347084580228009,-0.0074740622546089755,-0.018401890864459702,0.0,0.0,0.0,0.3,0.0
232,3,LEFT_CLOSE,0.5358718633651733,0.22051286697387695,0.29988622665405273,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331924557685852,0.21591265499591827,0.07383768260478973,0.0,0.0,-0.002326141771103228,-0.00749703331072811,-0.018395204701186718,0.0,0.0,0.0,0.3,0.0
233,3,LEFT_CLOSE,0.5359008312225342,0.22059379518032074,0.2999134063720703,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331539511680603,0.21602857112884521,0.0738876461982727,0.0,0.0,-0.002339739436942488,-0.007533218683369223,-0.018378689714877744,0.0,0.0,0.0,0.3,0.0
234,3,LEFT_CLOSE,0.5358535051345825,0.2206263691186905,0.2999589145183563,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5331767201423645,0.21607138216495514,0.07389775663614273,0.0,0.0,-0.0023072180320410944,-0.0075419723917641715,-0.018379211011207514,0.0,0.0,0.0,0.44,0.0
235,3,LEFT_CLOSE,0.5359581708908081,0.22137843072414398,0.3003469407558441,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5332913398742676,0.21645930409431458,0.07406830787658691,0.0,0.0,-0.0023245960071557217,-0.00784529197917124,-0.018249593068478735,0.0,0.0,0.0,0.44,0.0
236,3,LEFT_CLOSE,0.5362939238548279,0.22323356568813324,0.30132219195365906,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5338839292526245,0.21831297874450684,0.07481420040130615,0.0,0.0,-0.0024048910355068598,-0.008529565346038213,-0.01792938967491651,0.0,0.0,0.0,0.44,0.0
237,3,LEFT_CLOSE,0.5365936160087585,0.22595557570457458,0.30300116539001465,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5345732569694519,0.22210519015789032,0.07635059207677841,0.0,0.0,-0.002388950982796085,-0.009353603276914386,-0.01751579341451292,0.0,0.0,0.0,0.44,0.0
238,3,LEFT_CLOSE,0.5369930267333984,0.22844132781028748,0.3045424818992615,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5356001257896423,0.2275867462158203,0.07813069224357605,0.0,0.0,-0.0024338527946549246,-0.009987292666223193,-0.01715605857337736,0.0,0.0,0.0,0.44,0.0
239,3,LEFT_CLOSE,0.5372911095619202,0.23003670573234558,0.30550479888916016,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5364277362823486,0.23158536851406097,0.07894632965326309,0.0,0.0,-0.0024792017546337833,-0.01035088620577297,-0.016932593227706134,0.0,0.0,0.0,0.44,0.0
240,3,LEFT_CLOSE,0.5375615954399109,0.23104585707187653,0.30605348944664,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5368229150772095,0.2343277931213379,0.07941000163555145,0.0,0.0,-0.0025460045969744162,-0.01057385921319185,-0.016784259350110832,0.0,0.0,0.0,0.44,0.0
241,3,LEFT_CLOSE,0.5375168919563293,0.23149913549423218,0.30632859468460083,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5370161533355713,0.2353186011314392,0.07937254756689072,0.0,0.0,-0.00249811969407495,-0.010669247302273643,-0.01673100594695374,0.0,0.0,0.0,0.44,0.0
242,3,LEFT_CLOSE,0.5376714468002319,0.2319938838481903,0.30652737617492676,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5383100509643555,0.24213626980781555,0.07842915505170822,0.0,0.0,-0.002542905959324445,-0.010785160316313604,-0.016649743128152053,0.0,0.0,0.0,0.44,0.0
243,3,LEFT_CLOSE,0.5379512906074524,0.2324521839618683,0.3065873384475708,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5395025610923767,0.24716569483280182,0.07741688191890717,0.0,0.0,-0.0026502471665476586,-0.010910833977247306,-0.016550827528469744,0.0,0.0,0.0,0.44,0.0
244,3,LEFT_CLOSE,0.5382152199745178,0.23308534920215607,0.306912899017334,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5399627089500427,0.24727679789066315,0.07739681005477905,0.0,0.0,-0.002729417654203476,-0.01103464471015714,-0.016455603768610966,0.0,0.0,0.0,0.44,0.0
245,3,LEFT_CLOSE,0.5383650064468384,0.23369890451431274,0.30725300312042236,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5401566028594971,0.24786292016506195,0.07756698876619339,0.0,0.0,-0.0027568661858761983,-0.011149127022136107,-0.016373657364115286,0.0,0.0,0.0,0.44,0.0
246,3,LEFT_CLOSE,0.53834068775177,0.23409579694271088,0.307548463344574,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5402555465698242,0.24827945232391357,0.07766253501176834,0.0,0.0,-0.0027186847859104846,-0.011210207858495795,-0.016338298344814796,0.0,0.0,0.0,0.44,0.0
247,3,LEFT_CLOSE,0.5384787917137146,0.2343461811542511,0.3076096177101135,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5405134558677673,0.24885882437229156,0.07782810926437378,0.0,0.0,-0.0027661676505747624,-0.01126779191785128,-0.016290647065875536,0.0,0.0,0.0,0.44,0.0
248,3,LEFT_CLOSE,0.5386236906051636,0.23484277725219727,0.30794557929039,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5407756567001343,0.2495301365852356,0.07802533358335495,0.0,0.0,-0.0027941935819385654,-0.011341891678224289,-0.016234345548437733,0.0,0.0,0.0,0.44,0.0
249,3,LEFT_CLOSE,0.538585364818573,0.2349570244550705,0.308063268661499,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5407161116600037,0.25011011958122253,0.07816468924283981,0.0,0.0,-0.002768616037168448,-0.011353123967617198,-0.01623087617519922,0.0,0.0,0.0,0.44,0.0
250,3,LEFT_CLOSE,0.5386162996292114,0.23509100079536438,0.3081626892089844,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.54083651304245,0.24982145428657532,0.07810010761022568,0.0,0.0,-0.0027722879391603827,-0.011371208352375803,-0.016217584289568054,0.0,0.0,0.0,0.44,0.0
251,3,LEFT_CLOSE,0.5386849045753479,0.23521578311920166,0.3082195222377777,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5409565567970276,0.2501845359802246,0.07819651067256927,0.0,0.0,-0.002793925375466523,-0.011393582210395917,-0.01619815623493223,0.0,0.0,0.0,0.44,0.0
252,3,LEFT_CLOSE,0.5386494398117065,0.23522907495498657,0.3082340359687805,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5409797430038452,0.25039198994636536,0.0782511979341507,0.0,0.0,-0.0027780477633352406,-0.011395741076401079,-0.016199368381028107,0.0,0.0,0.0,0.44,0.0
253,3,LEFT_CLOSE,0.5385193228721619,0.23510901629924774,0.30820611119270325,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5407898426055908,0.250180184841156,0.07815826684236526,0.0,0.0,-0.0027292140368541727,-0.011371102894851126,-0.016224962548361907,0.0,0.0,0.0,0.44,0.0
254,3,LEFT_CLOSE,0.5385258793830872,0.23517975211143494,0.30823856592178345,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5408522486686707,0.25011059641838074,0.07814843207597733,0.0,0.0,-0.0027280908063883687,-0.01138483512821825,-0.01621551879081847,0.0,0.0,0.0,0.44,0.0
255,3,LEFT_CLOSE,0.538668692111969,0.23563562333583832,0.30859071016311646,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5410700440406799,0.2507275938987732,0.07831648737192154,0.0,0.0,-0.0027556493818207623,-0.011441128886310903,-0.016171177022446238,0.0,0.0,0.0,0.44,0.0
256,3,LEFT_CLOSE,0.5387542843818665,0.23584172129631042,0.3087324798107147,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5411912202835083,0.2514071464538574,0.07847606390714645,0.0,0.0,-0.0027772928552406025,-0.011468757837534465,-0.01614788648895642,0.0,0.0,0.0,0.44,0.0
257,3,LEFT_CLOSE,0.5386567711830139,0.23572102189064026,0.3087121248245239,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5411721467971802,0.2514185905456543,0.07846847921609879,0.0,0.0,-0.002742300210278347,-0.011442058877608017,-0.01617278820111297,0.0,0.0,0.0,0.44,0.0
258,3,LEFT_CLOSE,0.5386996865272522,0.23579931259155273,0.30877789855003357,1.184249997138977,-0.20929992198944092,0.06084941327571869,0.5411403179168701,0.2510284185409546,0.07839914411306381,0.0,0.0,-0.0027542526406939528,-0.011449921790392104,-0.016165190484034964,0.0,0.0,0.0,0.44,0.0
